rank,method,model_name,layer,iter,token_num
15,FLEX,mixtral-8x7b-e16k4,0,28,69689
15,FLEX,mixtral-8x7b-e16k4,0,29,68357
16,FLEX,mixtral-8x7b-e16k4,0,0,80091
16,FLEX,mixtral-8x7b-e16k4,0,1,71237
16,FLEX,mixtral-8x7b-e16k4,0,2,71983
16,FLEX,mixtral-8x7b-e16k4,0,3,73331
16,FLEX,mixtral-8x7b-e16k4,0,4,72887
16,FLEX,mixtral-8x7b-e16k4,0,5,72132
16,FLEX,mixtral-8x7b-e16k4,0,6,74259
16,FLEX,mixtral-8x7b-e16k4,0,7,72880
16,FLEX,mixtral-8x7b-e16k4,0,8,71470
16,FLEX,mixtral-8x7b-e16k4,0,9,73736
16,FLEX,mixtral-8x7b-e16k4,0,10,74557
16,FLEX,mixtral-8x7b-e16k4,0,11,73363
16,FLEX,mixtral-8x7b-e16k4,0,12,70902
16,FLEX,mixtral-8x7b-e16k4,0,13,73046
16,FLEX,mixtral-8x7b-e16k4,0,14,74803
16,FLEX,mixtral-8x7b-e16k4,0,15,74534
16,FLEX,mixtral-8x7b-e16k4,0,16,75416
16,FLEX,mixtral-8x7b-e16k4,0,17,73655
16,FLEX,mixtral-8x7b-e16k4,0,18,74558
16,FLEX,mixtral-8x7b-e16k4,0,19,73434
16,FLEX,mixtral-8x7b-e16k4,0,20,70906
16,FLEX,mixtral-8x7b-e16k4,0,21,71068
16,FLEX,mixtral-8x7b-e16k4,0,22,71236
16,FLEX,mixtral-8x7b-e16k4,0,23,69648
16,FLEX,mixtral-8x7b-e16k4,0,24,70573
16,FLEX,mixtral-8x7b-e16k4,0,25,71854
16,FLEX,mixtral-8x7b-e16k4,0,26,70045
16,FLEX,mixtral-8x7b-e16k4,0,27,71186
16,FLEX,mixtral-8x7b-e16k4,0,28,72682
16,FLEX,mixtral-8x7b-e16k4,0,29,73083
17,FLEX,mixtral-8x7b-e16k4,0,0,64851
17,FLEX,mixtral-8x7b-e16k4,0,1,67941
17,FLEX,mixtral-8x7b-e16k4,0,2,69844
17,FLEX,mixtral-8x7b-e16k4,0,3,68170
17,FLEX,mixtral-8x7b-e16k4,0,4,68849
17,FLEX,mixtral-8x7b-e16k4,0,5,69689
17,FLEX,mixtral-8x7b-e16k4,0,6,68766
17,FLEX,mixtral-8x7b-e16k4,0,7,70354
17,FLEX,mixtral-8x7b-e16k4,0,8,68667
17,FLEX,mixtral-8x7b-e16k4,0,9,70442
17,FLEX,mixtral-8x7b-e16k4,0,10,67766
17,FLEX,mixtral-8x7b-e16k4,0,11,68631
17,FLEX,mixtral-8x7b-e16k4,0,12,68471
17,FLEX,mixtral-8x7b-e16k4,0,13,68462
17,FLEX,mixtral-8x7b-e16k4,0,14,66672
17,FLEX,mixtral-8x7b-e16k4,0,15,67167
17,FLEX,mixtral-8x7b-e16k4,0,16,64878
17,FLEX,mixtral-8x7b-e16k4,0,17,67543
17,FLEX,mixtral-8x7b-e16k4,0,18,66493
17,FLEX,mixtral-8x7b-e16k4,0,19,67338
17,FLEX,mixtral-8x7b-e16k4,0,20,66658
17,FLEX,mixtral-8x7b-e16k4,0,21,67396
17,FLEX,mixtral-8x7b-e16k4,0,22,66955
17,FLEX,mixtral-8x7b-e16k4,0,23,67198
17,FLEX,mixtral-8x7b-e16k4,0,24,67219
17,FLEX,mixtral-8x7b-e16k4,0,25,66647
17,FLEX,mixtral-8x7b-e16k4,0,26,67527
17,FLEX,mixtral-8x7b-e16k4,0,27,66794
17,FLEX,mixtral-8x7b-e16k4,0,28,65210
17,FLEX,mixtral-8x7b-e16k4,0,29,64725
18,FLEX,mixtral-8x7b-e16k4,0,0,72078
18,FLEX,mixtral-8x7b-e16k4,0,1,73463
18,FLEX,mixtral-8x7b-e16k4,0,2,73629
18,FLEX,mixtral-8x7b-e16k4,0,3,73859
18,FLEX,mixtral-8x7b-e16k4,0,4,72392
18,FLEX,mixtral-8x7b-e16k4,0,5,72245
18,FLEX,mixtral-8x7b-e16k4,0,6,72848
18,FLEX,mixtral-8x7b-e16k4,0,7,71618
18,FLEX,mixtral-8x7b-e16k4,0,8,71635
18,FLEX,mixtral-8x7b-e16k4,0,9,71380
18,FLEX,mixtral-8x7b-e16k4,0,10,72379
18,FLEX,mixtral-8x7b-e16k4,0,11,71006
18,FLEX,mixtral-8x7b-e16k4,0,12,72232
18,FLEX,mixtral-8x7b-e16k4,0,13,72765
18,FLEX,mixtral-8x7b-e16k4,0,14,72169
18,FLEX,mixtral-8x7b-e16k4,0,15,72746
18,FLEX,mixtral-8x7b-e16k4,0,16,71247
18,FLEX,mixtral-8x7b-e16k4,0,17,70917
18,FLEX,mixtral-8x7b-e16k4,0,18,58704
18,FLEX,mixtral-8x7b-e16k4,0,19,66408
18,FLEX,mixtral-8x7b-e16k4,0,20,66713
18,FLEX,mixtral-8x7b-e16k4,0,21,66712
18,FLEX,mixtral-8x7b-e16k4,0,22,66557
18,FLEX,mixtral-8x7b-e16k4,0,23,65986
18,FLEX,mixtral-8x7b-e16k4,0,24,66821
18,FLEX,mixtral-8x7b-e16k4,0,25,66335
18,FLEX,mixtral-8x7b-e16k4,0,26,65434
18,FLEX,mixtral-8x7b-e16k4,0,27,67020
18,FLEX,mixtral-8x7b-e16k4,0,28,67545
18,FLEX,mixtral-8x7b-e16k4,0,29,68900
19,FLEX,mixtral-8x7b-e16k4,0,0,45157
19,FLEX,mixtral-8x7b-e16k4,0,1,50353
19,FLEX,mixtral-8x7b-e16k4,0,2,49296
19,FLEX,mixtral-8x7b-e16k4,0,3,50031
19,FLEX,mixtral-8x7b-e16k4,0,4,49677
19,FLEX,mixtral-8x7b-e16k4,0,5,50350
19,FLEX,mixtral-8x7b-e16k4,0,6,48727
19,FLEX,mixtral-8x7b-e16k4,0,7,50078
19,FLEX,mixtral-8x7b-e16k4,0,8,51400
19,FLEX,mixtral-8x7b-e16k4,0,9,49598
19,FLEX,mixtral-8x7b-e16k4,0,10,51093
19,FLEX,mixtral-8x7b-e16k4,0,11,50856
19,FLEX,mixtral-8x7b-e16k4,0,12,52379
19,FLEX,mixtral-8x7b-e16k4,0,13,50290
19,FLEX,mixtral-8x7b-e16k4,0,14,52460
19,FLEX,mixtral-8x7b-e16k4,0,15,51919
19,FLEX,mixtral-8x7b-e16k4,0,16,54254
19,FLEX,mixtral-8x7b-e16k4,0,17,55058
19,FLEX,mixtral-8x7b-e16k4,0,18,69440
19,FLEX,mixtral-8x7b-e16k4,0,19,58433
19,FLEX,mixtral-8x7b-e16k4,0,20,59073
19,FLEX,mixtral-8x7b-e16k4,0,21,58807
19,FLEX,mixtral-8x7b-e16k4,0,22,60327
19,FLEX,mixtral-8x7b-e16k4,0,23,60124
19,FLEX,mixtral-8x7b-e16k4,0,24,59832
19,FLEX,mixtral-8x7b-e16k4,0,25,60743
19,FLEX,mixtral-8x7b-e16k4,0,26,61728
19,FLEX,mixtral-8x7b-e16k4,0,27,59294
19,FLEX,mixtral-8x7b-e16k4,0,28,58828
19,FLEX,mixtral-8x7b-e16k4,0,29,59540
20,FLEX,mixtral-8x7b-e16k4,0,0,80078
20,FLEX,mixtral-8x7b-e16k4,0,1,58634
20,FLEX,mixtral-8x7b-e16k4,0,2,57039
20,FLEX,mixtral-8x7b-e16k4,0,3,58023
20,FLEX,mixtral-8x7b-e16k4,0,4,58905
20,FLEX,mixtral-8x7b-e16k4,0,5,58257
20,FLEX,mixtral-8x7b-e16k4,0,6,58549
20,FLEX,mixtral-8x7b-e16k4,0,7,58757
20,FLEX,mixtral-8x7b-e16k4,0,8,59620
20,FLEX,mixtral-8x7b-e16k4,0,9,58445
20,FLEX,mixtral-8x7b-e16k4,0,10,58656
20,FLEX,mixtral-8x7b-e16k4,0,11,59430
20,FLEX,mixtral-8x7b-e16k4,0,12,58325
20,FLEX,mixtral-8x7b-e16k4,0,13,59455
20,FLEX,mixtral-8x7b-e16k4,0,14,59525
20,FLEX,mixtral-8x7b-e16k4,0,15,58641
20,FLEX,mixtral-8x7b-e16k4,0,16,60262
20,FLEX,mixtral-8x7b-e16k4,0,17,58883
20,FLEX,mixtral-8x7b-e16k4,0,18,58407
20,FLEX,mixtral-8x7b-e16k4,0,19,59998
20,FLEX,mixtral-8x7b-e16k4,0,20,58090
20,FLEX,mixtral-8x7b-e16k4,0,21,58992
20,FLEX,mixtral-8x7b-e16k4,0,22,59003
20,FLEX,mixtral-8x7b-e16k4,0,23,59337
20,FLEX,mixtral-8x7b-e16k4,0,24,59203
20,FLEX,mixtral-8x7b-e16k4,0,25,58650
20,FLEX,mixtral-8x7b-e16k4,0,26,58873
20,FLEX,mixtral-8x7b-e16k4,0,27,58597
20,FLEX,mixtral-8x7b-e16k4,0,28,59643
20,FLEX,mixtral-8x7b-e16k4,0,29,58281
21,FLEX,mixtral-8x7b-e16k4,0,0,64837
21,FLEX,mixtral-8x7b-e16k4,0,1,69605
21,FLEX,mixtral-8x7b-e16k4,0,2,70999
21,FLEX,mixtral-8x7b-e16k4,0,3,69355
21,FLEX,mixtral-8x7b-e16k4,0,4,70706
21,FLEX,mixtral-8x7b-e16k4,0,5,71376
21,FLEX,mixtral-8x7b-e16k4,0,6,71080
21,FLEX,mixtral-8x7b-e16k4,0,7,70127
21,FLEX,mixtral-8x7b-e16k4,0,8,70191
21,FLEX,mixtral-8x7b-e16k4,0,9,72247
21,FLEX,mixtral-8x7b-e16k4,0,10,68575
21,FLEX,mixtral-8x7b-e16k4,0,11,69882
21,FLEX,mixtral-8x7b-e16k4,0,12,70295
21,FLEX,mixtral-8x7b-e16k4,0,13,69457
21,FLEX,mixtral-8x7b-e16k4,0,14,68324
21,FLEX,mixtral-8x7b-e16k4,0,15,67982
21,FLEX,mixtral-8x7b-e16k4,0,16,67056
21,FLEX,mixtral-8x7b-e16k4,0,17,69647
21,FLEX,mixtral-8x7b-e16k4,0,18,69154
21,FLEX,mixtral-8x7b-e16k4,0,19,69857
21,FLEX,mixtral-8x7b-e16k4,0,20,69528
21,FLEX,mixtral-8x7b-e16k4,0,21,69762
21,FLEX,mixtral-8x7b-e16k4,0,22,69972
21,FLEX,mixtral-8x7b-e16k4,0,23,70263
21,FLEX,mixtral-8x7b-e16k4,0,24,70671
21,FLEX,mixtral-8x7b-e16k4,0,25,69950
21,FLEX,mixtral-8x7b-e16k4,0,26,71783
21,FLEX,mixtral-8x7b-e16k4,0,27,70991
21,FLEX,mixtral-8x7b-e16k4,0,28,70260
21,FLEX,mixtral-8x7b-e16k4,0,29,69114
22,FLEX,mixtral-8x7b-e16k4,0,0,72061
22,FLEX,mixtral-8x7b-e16k4,0,1,73448
22,FLEX,mixtral-8x7b-e16k4,0,2,73612
22,FLEX,mixtral-8x7b-e16k4,0,3,73846
22,FLEX,mixtral-8x7b-e16k4,0,4,72375
22,FLEX,mixtral-8x7b-e16k4,0,5,72229
22,FLEX,mixtral-8x7b-e16k4,0,6,72830
22,FLEX,mixtral-8x7b-e16k4,0,7,71601
22,FLEX,mixtral-8x7b-e16k4,0,8,71622
22,FLEX,mixtral-8x7b-e16k4,0,9,71362
22,FLEX,mixtral-8x7b-e16k4,0,10,72366
22,FLEX,mixtral-8x7b-e16k4,0,11,70987
22,FLEX,mixtral-8x7b-e16k4,0,12,72212
22,FLEX,mixtral-8x7b-e16k4,0,13,72746
22,FLEX,mixtral-8x7b-e16k4,0,14,72152
22,FLEX,mixtral-8x7b-e16k4,0,15,72733
22,FLEX,mixtral-8x7b-e16k4,0,16,71225
22,FLEX,mixtral-8x7b-e16k4,0,17,70904
22,FLEX,mixtral-8x7b-e16k4,0,18,64810
22,FLEX,mixtral-8x7b-e16k4,0,19,61518
22,FLEX,mixtral-8x7b-e16k4,0,20,63207
22,FLEX,mixtral-8x7b-e16k4,0,21,63963
22,FLEX,mixtral-8x7b-e16k4,0,22,63281
22,FLEX,mixtral-8x7b-e16k4,0,23,63287
22,FLEX,mixtral-8x7b-e16k4,0,24,63879
22,FLEX,mixtral-8x7b-e16k4,0,25,63357
22,FLEX,mixtral-8x7b-e16k4,0,26,62500
22,FLEX,mixtral-8x7b-e16k4,0,27,62884
22,FLEX,mixtral-8x7b-e16k4,0,28,64271
22,FLEX,mixtral-8x7b-e16k4,0,29,64278
23,FLEX,mixtral-8x7b-e16k4,0,0,45135
23,FLEX,mixtral-8x7b-e16k4,0,1,59607
23,FLEX,mixtral-8x7b-e16k4,0,2,57886
23,FLEX,mixtral-8x7b-e16k4,0,3,57673
23,FLEX,mixtral-8x7b-e16k4,0,4,58497
23,FLEX,mixtral-8x7b-e16k4,0,5,58010
23,FLEX,mixtral-8x7b-e16k4,0,6,57229
23,FLEX,mixtral-8x7b-e16k4,0,7,58873
23,FLEX,mixtral-8x7b-e16k4,0,8,59683
23,FLEX,mixtral-8x7b-e16k4,0,9,57078
23,FLEX,mixtral-8x7b-e16k4,0,10,58896
23,FLEX,mixtral-8x7b-e16k4,0,11,60133
23,FLEX,mixtral-8x7b-e16k4,0,12,59472
23,FLEX,mixtral-8x7b-e16k4,0,13,58067
23,FLEX,mixtral-8x7b-e16k4,0,14,58183
23,FLEX,mixtral-8x7b-e16k4,0,15,58566
23,FLEX,mixtral-8x7b-e16k4,0,16,59950
23,FLEX,mixtral-8x7b-e16k4,0,17,57681
23,FLEX,mixtral-8x7b-e16k4,0,18,62722
23,FLEX,mixtral-8x7b-e16k4,0,19,67302
23,FLEX,mixtral-8x7b-e16k4,0,20,70113
23,FLEX,mixtral-8x7b-e16k4,0,21,67588
23,FLEX,mixtral-8x7b-e16k4,0,22,66957
23,FLEX,mixtral-8x7b-e16k4,0,23,68445
23,FLEX,mixtral-8x7b-e16k4,0,24,66090
23,FLEX,mixtral-8x7b-e16k4,0,25,66752
23,FLEX,mixtral-8x7b-e16k4,0,26,66398
23,FLEX,mixtral-8x7b-e16k4,0,27,67522
23,FLEX,mixtral-8x7b-e16k4,0,28,65849
23,FLEX,mixtral-8x7b-e16k4,0,29,66367
24,FLEX,mixtral-8x7b-e16k4,0,0,81141
24,FLEX,mixtral-8x7b-e16k4,0,1,68444
24,FLEX,mixtral-8x7b-e16k4,0,2,72283
24,FLEX,mixtral-8x7b-e16k4,0,3,72112
24,FLEX,mixtral-8x7b-e16k4,0,4,70189
24,FLEX,mixtral-8x7b-e16k4,0,5,74173
24,FLEX,mixtral-8x7b-e16k4,0,6,70893
24,FLEX,mixtral-8x7b-e16k4,0,7,69493
24,FLEX,mixtral-8x7b-e16k4,0,8,72724
24,FLEX,mixtral-8x7b-e16k4,0,9,72230
24,FLEX,mixtral-8x7b-e16k4,0,10,70944
24,FLEX,mixtral-8x7b-e16k4,0,11,71066
24,FLEX,mixtral-8x7b-e16k4,0,12,70984
24,FLEX,mixtral-8x7b-e16k4,0,13,72698
24,FLEX,mixtral-8x7b-e16k4,0,14,72208
24,FLEX,mixtral-8x7b-e16k4,0,15,72974
24,FLEX,mixtral-8x7b-e16k4,0,16,73291
24,FLEX,mixtral-8x7b-e16k4,0,17,75828
24,FLEX,mixtral-8x7b-e16k4,0,18,74368
24,FLEX,mixtral-8x7b-e16k4,0,19,74580
24,FLEX,mixtral-8x7b-e16k4,0,20,73409
24,FLEX,mixtral-8x7b-e16k4,0,21,73473
24,FLEX,mixtral-8x7b-e16k4,0,22,71831
24,FLEX,mixtral-8x7b-e16k4,0,23,73777
24,FLEX,mixtral-8x7b-e16k4,0,24,74099
24,FLEX,mixtral-8x7b-e16k4,0,25,70362
24,FLEX,mixtral-8x7b-e16k4,0,26,71850
24,FLEX,mixtral-8x7b-e16k4,0,27,70669
24,FLEX,mixtral-8x7b-e16k4,0,28,71687
24,FLEX,mixtral-8x7b-e16k4,0,29,72151
25,FLEX,mixtral-8x7b-e16k4,0,0,62346
25,FLEX,mixtral-8x7b-e16k4,0,1,69838
25,FLEX,mixtral-8x7b-e16k4,0,2,69546
25,FLEX,mixtral-8x7b-e16k4,0,3,68962
25,FLEX,mixtral-8x7b-e16k4,0,4,69967
25,FLEX,mixtral-8x7b-e16k4,0,5,68282
25,FLEX,mixtral-8x7b-e16k4,0,6,71238
25,FLEX,mixtral-8x7b-e16k4,0,7,70012
25,FLEX,mixtral-8x7b-e16k4,0,8,68599
25,FLEX,mixtral-8x7b-e16k4,0,9,70286
25,FLEX,mixtral-8x7b-e16k4,0,10,68873
25,FLEX,mixtral-8x7b-e16k4,0,11,68439
25,FLEX,mixtral-8x7b-e16k4,0,12,67687
25,FLEX,mixtral-8x7b-e16k4,0,13,68589
25,FLEX,mixtral-8x7b-e16k4,0,14,67627
25,FLEX,mixtral-8x7b-e16k4,0,15,67539
25,FLEX,mixtral-8x7b-e16k4,0,16,65771
25,FLEX,mixtral-8x7b-e16k4,0,17,66629
25,FLEX,mixtral-8x7b-e16k4,0,18,66250
25,FLEX,mixtral-8x7b-e16k4,0,19,67623
25,FLEX,mixtral-8x7b-e16k4,0,20,67386
25,FLEX,mixtral-8x7b-e16k4,0,21,67602
25,FLEX,mixtral-8x7b-e16k4,0,22,67477
25,FLEX,mixtral-8x7b-e16k4,0,23,65072
25,FLEX,mixtral-8x7b-e16k4,0,24,65039
25,FLEX,mixtral-8x7b-e16k4,0,25,67472
25,FLEX,mixtral-8x7b-e16k4,0,26,66821
25,FLEX,mixtral-8x7b-e16k4,0,27,66295
25,FLEX,mixtral-8x7b-e16k4,0,28,67246
25,FLEX,mixtral-8x7b-e16k4,0,29,63873
26,FLEX,mixtral-8x7b-e16k4,0,0,72984
26,FLEX,mixtral-8x7b-e16k4,0,1,72841
26,FLEX,mixtral-8x7b-e16k4,0,2,70977
26,FLEX,mixtral-8x7b-e16k4,0,3,72402
26,FLEX,mixtral-8x7b-e16k4,0,4,73032
26,FLEX,mixtral-8x7b-e16k4,0,5,72353
26,FLEX,mixtral-8x7b-e16k4,0,6,72030
26,FLEX,mixtral-8x7b-e16k4,0,7,73918
26,FLEX,mixtral-8x7b-e16k4,0,8,72635
26,FLEX,mixtral-8x7b-e16k4,0,9,72445
26,FLEX,mixtral-8x7b-e16k4,0,10,72015
26,FLEX,mixtral-8x7b-e16k4,0,11,71914
26,FLEX,mixtral-8x7b-e16k4,0,12,71180
26,FLEX,mixtral-8x7b-e16k4,0,13,70752
26,FLEX,mixtral-8x7b-e16k4,0,14,71276
26,FLEX,mixtral-8x7b-e16k4,0,15,70825
26,FLEX,mixtral-8x7b-e16k4,0,16,72418
26,FLEX,mixtral-8x7b-e16k4,0,17,72360
26,FLEX,mixtral-8x7b-e16k4,0,18,54228
26,FLEX,mixtral-8x7b-e16k4,0,19,65986
26,FLEX,mixtral-8x7b-e16k4,0,20,66250
26,FLEX,mixtral-8x7b-e16k4,0,21,66152
26,FLEX,mixtral-8x7b-e16k4,0,22,66725
26,FLEX,mixtral-8x7b-e16k4,0,23,67705
26,FLEX,mixtral-8x7b-e16k4,0,24,65757
26,FLEX,mixtral-8x7b-e16k4,0,25,66544
26,FLEX,mixtral-8x7b-e16k4,0,26,67631
26,FLEX,mixtral-8x7b-e16k4,0,27,66764
26,FLEX,mixtral-8x7b-e16k4,0,28,66203
26,FLEX,mixtral-8x7b-e16k4,0,29,66651
27,FLEX,mixtral-8x7b-e16k4,0,0,45705
27,FLEX,mixtral-8x7b-e16k4,0,1,52656
27,FLEX,mixtral-8x7b-e16k4,0,2,50407
27,FLEX,mixtral-8x7b-e16k4,0,3,50036
27,FLEX,mixtral-8x7b-e16k4,0,4,50030
27,FLEX,mixtral-8x7b-e16k4,0,5,49120
27,FLEX,mixtral-8x7b-e16k4,0,6,49713
27,FLEX,mixtral-8x7b-e16k4,0,7,49550
27,FLEX,mixtral-8x7b-e16k4,0,8,49810
27,FLEX,mixtral-8x7b-e16k4,0,9,50199
27,FLEX,mixtral-8x7b-e16k4,0,10,52283
27,FLEX,mixtral-8x7b-e16k4,0,11,51980
27,FLEX,mixtral-8x7b-e16k4,0,12,52951
27,FLEX,mixtral-8x7b-e16k4,0,13,50816
27,FLEX,mixtral-8x7b-e16k4,0,14,52221
27,FLEX,mixtral-8x7b-e16k4,0,15,52772
27,FLEX,mixtral-8x7b-e16k4,0,16,52860
27,FLEX,mixtral-8x7b-e16k4,0,17,52932
27,FLEX,mixtral-8x7b-e16k4,0,18,72677
27,FLEX,mixtral-8x7b-e16k4,0,19,57680
27,FLEX,mixtral-8x7b-e16k4,0,20,59683
27,FLEX,mixtral-8x7b-e16k4,0,21,58408
27,FLEX,mixtral-8x7b-e16k4,0,22,60693
27,FLEX,mixtral-8x7b-e16k4,0,23,59436
27,FLEX,mixtral-8x7b-e16k4,0,24,59480
27,FLEX,mixtral-8x7b-e16k4,0,25,60740
27,FLEX,mixtral-8x7b-e16k4,0,26,59309
27,FLEX,mixtral-8x7b-e16k4,0,27,61664
27,FLEX,mixtral-8x7b-e16k4,0,28,59632
27,FLEX,mixtral-8x7b-e16k4,0,29,63775
28,FLEX,mixtral-8x7b-e16k4,0,0,81125
28,FLEX,mixtral-8x7b-e16k4,0,1,57727
28,FLEX,mixtral-8x7b-e16k4,0,2,59755
28,FLEX,mixtral-8x7b-e16k4,0,3,59232
28,FLEX,mixtral-8x7b-e16k4,0,4,57871
28,FLEX,mixtral-8x7b-e16k4,0,5,59549
28,FLEX,mixtral-8x7b-e16k4,0,6,58302
28,FLEX,mixtral-8x7b-e16k4,0,7,57638
28,FLEX,mixtral-8x7b-e16k4,0,8,59404
28,FLEX,mixtral-8x7b-e16k4,0,9,57530
28,FLEX,mixtral-8x7b-e16k4,0,10,58064
28,FLEX,mixtral-8x7b-e16k4,0,11,58493
28,FLEX,mixtral-8x7b-e16k4,0,12,58984
28,FLEX,mixtral-8x7b-e16k4,0,13,60991
28,FLEX,mixtral-8x7b-e16k4,0,14,59707
28,FLEX,mixtral-8x7b-e16k4,0,15,59742
28,FLEX,mixtral-8x7b-e16k4,0,16,60074
28,FLEX,mixtral-8x7b-e16k4,0,17,60038
28,FLEX,mixtral-8x7b-e16k4,0,18,58836
28,FLEX,mixtral-8x7b-e16k4,0,19,60002
28,FLEX,mixtral-8x7b-e16k4,0,20,58642
28,FLEX,mixtral-8x7b-e16k4,0,21,60678
28,FLEX,mixtral-8x7b-e16k4,0,22,58520
28,FLEX,mixtral-8x7b-e16k4,0,23,60843
28,FLEX,mixtral-8x7b-e16k4,0,24,60265
28,FLEX,mixtral-8x7b-e16k4,0,25,57820
28,FLEX,mixtral-8x7b-e16k4,0,26,58441
28,FLEX,mixtral-8x7b-e16k4,0,27,58994
28,FLEX,mixtral-8x7b-e16k4,0,28,58382
28,FLEX,mixtral-8x7b-e16k4,0,29,59473
29,FLEX,mixtral-8x7b-e16k4,0,0,62329
29,FLEX,mixtral-8x7b-e16k4,0,1,71036
29,FLEX,mixtral-8x7b-e16k4,0,2,71066
29,FLEX,mixtral-8x7b-e16k4,0,3,71715
29,FLEX,mixtral-8x7b-e16k4,0,4,71354
29,FLEX,mixtral-8x7b-e16k4,0,5,70758
29,FLEX,mixtral-8x7b-e16k4,0,6,72134
29,FLEX,mixtral-8x7b-e16k4,0,7,71512
29,FLEX,mixtral-8x7b-e16k4,0,8,69144
29,FLEX,mixtral-8x7b-e16k4,0,9,70868
29,FLEX,mixtral-8x7b-e16k4,0,10,70026
29,FLEX,mixtral-8x7b-e16k4,0,11,70587
29,FLEX,mixtral-8x7b-e16k4,0,12,69731
29,FLEX,mixtral-8x7b-e16k4,0,13,69873
29,FLEX,mixtral-8x7b-e16k4,0,14,70290
29,FLEX,mixtral-8x7b-e16k4,0,15,68968
29,FLEX,mixtral-8x7b-e16k4,0,16,67297
29,FLEX,mixtral-8x7b-e16k4,0,17,67899
29,FLEX,mixtral-8x7b-e16k4,0,18,68433
29,FLEX,mixtral-8x7b-e16k4,0,19,70669
29,FLEX,mixtral-8x7b-e16k4,0,20,69049
29,FLEX,mixtral-8x7b-e16k4,0,21,70275
29,FLEX,mixtral-8x7b-e16k4,0,22,70360
29,FLEX,mixtral-8x7b-e16k4,0,23,68384
29,FLEX,mixtral-8x7b-e16k4,0,24,68030
29,FLEX,mixtral-8x7b-e16k4,0,25,69920
29,FLEX,mixtral-8x7b-e16k4,0,26,70315
29,FLEX,mixtral-8x7b-e16k4,0,27,69511
29,FLEX,mixtral-8x7b-e16k4,0,28,71223
29,FLEX,mixtral-8x7b-e16k4,0,29,67487
30,FLEX,mixtral-8x7b-e16k4,0,0,72967
30,FLEX,mixtral-8x7b-e16k4,0,1,72830
30,FLEX,mixtral-8x7b-e16k4,0,2,70961
30,FLEX,mixtral-8x7b-e16k4,0,3,72385
30,FLEX,mixtral-8x7b-e16k4,0,4,73015
30,FLEX,mixtral-8x7b-e16k4,0,5,72333
30,FLEX,mixtral-8x7b-e16k4,0,6,72012
30,FLEX,mixtral-8x7b-e16k4,0,7,73900
30,FLEX,mixtral-8x7b-e16k4,0,8,72622
30,FLEX,mixtral-8x7b-e16k4,0,9,72434
30,FLEX,mixtral-8x7b-e16k4,0,10,71997
30,FLEX,mixtral-8x7b-e16k4,0,11,71896
30,FLEX,mixtral-8x7b-e16k4,0,12,71162
30,FLEX,mixtral-8x7b-e16k4,0,13,70732
30,FLEX,mixtral-8x7b-e16k4,0,14,71262
30,FLEX,mixtral-8x7b-e16k4,0,15,70808
30,FLEX,mixtral-8x7b-e16k4,0,16,72403
30,FLEX,mixtral-8x7b-e16k4,0,17,72346
30,FLEX,mixtral-8x7b-e16k4,0,18,62215
30,FLEX,mixtral-8x7b-e16k4,0,19,63347
30,FLEX,mixtral-8x7b-e16k4,0,20,61678
30,FLEX,mixtral-8x7b-e16k4,0,21,61678
30,FLEX,mixtral-8x7b-e16k4,0,22,63600
30,FLEX,mixtral-8x7b-e16k4,0,23,64299
30,FLEX,mixtral-8x7b-e16k4,0,24,63329
30,FLEX,mixtral-8x7b-e16k4,0,25,62875
30,FLEX,mixtral-8x7b-e16k4,0,26,64407
30,FLEX,mixtral-8x7b-e16k4,0,27,64203
30,FLEX,mixtral-8x7b-e16k4,0,28,62630
30,FLEX,mixtral-8x7b-e16k4,0,29,63614
31,FLEX,mixtral-8x7b-e16k4,0,0,45691
31,FLEX,mixtral-8x7b-e16k4,0,1,58916
31,FLEX,mixtral-8x7b-e16k4,0,2,59293
31,FLEX,mixtral-8x7b-e16k4,0,3,57444
31,FLEX,mixtral-8x7b-e16k4,0,4,58830
31,FLEX,mixtral-8x7b-e16k4,0,5,57720
31,FLEX,mixtral-8x7b-e16k4,0,6,57966
31,FLEX,mixtral-8x7b-e16k4,0,7,58265
31,FLEX,mixtral-8x7b-e16k4,0,8,59350
31,FLEX,mixtral-8x7b-e16k4,0,9,58296
31,FLEX,mixtral-8x7b-e16k4,0,10,60086
31,FLEX,mixtral-8x7b-e16k4,0,11,59913
31,FLEX,mixtral-8x7b-e16k4,0,12,61609
31,FLEX,mixtral-8x7b-e16k4,0,13,59837
31,FLEX,mixtral-8x7b-e16k4,0,14,59697
31,FLEX,mixtral-8x7b-e16k4,0,15,60660
31,FLEX,mixtral-8x7b-e16k4,0,16,60174
31,FLEX,mixtral-8x7b-e16k4,0,17,56256
31,FLEX,mixtral-8x7b-e16k4,0,18,67281
31,FLEX,mixtral-8x7b-e16k4,0,19,64401
31,FLEX,mixtral-8x7b-e16k4,0,20,68191
31,FLEX,mixtral-8x7b-e16k4,0,21,66022
31,FLEX,mixtral-8x7b-e16k4,0,22,65082
31,FLEX,mixtral-8x7b-e16k4,0,23,64772
31,FLEX,mixtral-8x7b-e16k4,0,24,68289
31,FLEX,mixtral-8x7b-e16k4,0,25,68555
31,FLEX,mixtral-8x7b-e16k4,0,26,65514
31,FLEX,mixtral-8x7b-e16k4,0,27,66188
31,FLEX,mixtral-8x7b-e16k4,0,28,67285
31,FLEX,mixtral-8x7b-e16k4,0,29,67264
